date,artist,song,pos,pos_prev,pos_peak,weeks
2007-08-25,Lloyd,Get It Shawty,49,45,16,22
2007-12-29,Sara Bareilles,Love Song,16,72,16,7
2007-12-29,Justin Timberlake Duet With Beyonce,Until The End Of Time,38,23,17,24
2007-06-30,Nickelback,If Everyone Cared,48,41,17,22
2007-12-01,Justin Timberlake,LoveStoned,60,58,17,20
2007-12-29,Jonas Brothers,S.O.S.,91,83,17,19
2007-12-29,Carrie Underwood,So Small,57,52,17,18
2007-11-10,Aly & AJ,Potential Breakup Song,98,0,17,17
2007-12-29,The-Dream,Shawty Is A 10,32,24,17,15
2007-06-16,Young Jeezy Featuring R. Kelly,Go Getta,74,64,18,20
2007-09-22,Yung Berg Featuring Junior,Sexy Lady,35,32,18,20
2007-12-29,Daughtry,Over You,31,27,18,19
2007-12-29,Natasha Bedingfield Featuring Sean Kingston,Love Like This,19,18,18,9
2007-12-29,Sean Kingston,Take You There,18,21,18,7
2007-06-30,Blake Lewis,You Give Love A Bad Name,86,59,18,4
2007-07-28,Ciara,Like A Boy,58,50,19,20
2007-12-22,Rascal Flatts,Take Me There,80,73,19,20
2007-12-29,Maroon 5,Wake Up Call,42,38,19,19
2007-12-29,"DJ Khaled Featuring T-Pain, Trick Daddy, Rick Ross & Plies",I'm So Hood,28,26,19,14
2007-10-06,R. Kelly Duet With Usher,Same Girl,98,91,20,20
2007-12-08,50 Cent,I Get Money,97,98,20,14
2007-12-29,"Wyclef Jean Featuring Akon, Lil Wayne & Niia",Sweetest Girl (Dollar Bill),23,20,20,14
2007-10-13,Enrique Iglesias,Do You Know? (The Ping Pong Song)/Dimelo,98,97,21,20
2007-12-29,Taylor Swift,Our Song,21,22,21,12
2007-07-28,Bow Wow Featuring T-Pain & Johnta Austin,Outta My System,93,82,22,20
2007-11-17,Kenny Chesney,Never Wanted Nothing More,94,93,22,20
2007-11-17,Boys Like Girls,The Great Escape,50,46,23,25
2007-12-29,Fabolous Featuring Jermaine Dupri,Baby Don't Go,67,57,23,16
2007-12-29,Taylor Swift,Teardrops On My Guitar,24,30,24,28
2007-07-14,Unk,2 Step,41,32,24,21
2007-11-17,Avril Lavigne,When You're Gone,71,60,24,20
2007-05-26,Hilary Duff,With Love,81,72,24,9
2008-11-22,Leona Lewis,Bleeding Love,47,45,1,39
2008-12-27,Coldplay,Viva La Vida,32,31,1,32
2008-10-04,Lil Wayne Featuring Static Major,Lollipop,47,45,1,28
2008-10-25,Rihanna,Take A Bow,45,38,1,27
2008-12-27,Rihanna,Disturbia,22,21,1,26
2008-08-16,Usher Featuring Young Jeezy,Love In This Club,48,39,1,25
2008-10-25,Katy Perry,I Kissed A Girl,46,36,1,23
2008-07-12,Mariah Carey,Touch My Body,59,44,1,20
2008-12-27,T.I.,Whatever You Like,5,5,1,19
2008-12-27,P!nk,So What,16,14,1,17
2008-12-27,T.I. Featuring Rihanna,Live Your Life,2,1,1,12
2008-12-27,Britney Spears,Womanizer,6,10,1,11
2008-12-27,Beyonce,Single Ladies (Put A Ring On It),1,2,1,9
2008-12-20,Chris Brown,Forever,45,39,2,33
2008-12-27,David Archuleta,Crush,43,35,2,18
2008-09-13,Jordin Sparks Duet With Chris Brown,No Air,50,43,3,35
2008-08-09,Ray J & Yung Berg,Sexy Can I,43,33,3,26
2008-08-16,Madonna Featuring Justin Timberlake & Timbaland,4 Minutes,69,60,3,20
2008-10-18,David Cook,The Time Of My Life,53,49,3,20
2008-12-27,Katy Perry,Hot N Cold,8,7,3,20
2008-12-27,Lady Gaga Featuring Colby O'Donis,Just Dance,3,4,3,19
2008-12-27,Kanye West,Love Lockdown,10,8,3,13
2008-12-27,Beyonce,If I Were A Boy,9,6,3,10
2008-12-27,Britney Spears,Circus,4,3,3,2
2008-12-13,M.I.A.,Paper Planes,45,39,4,20
2008-12-27,Kanye West,Heartless,7,16,4,6
2008-10-25,Natasha Bedingfield,Pocketful Of Sunshine,50,47,5,35
2008-11-22,Kardinal Offishall Featuring Akon,Dangerous,50,43,5,27
2008-10-25,Jonas Brothers,Burnin' Up,99,84,5,16
2008-12-27,Kevin Rudolf Featuring Lil Wayne,Let It Rock,13,15,5,16
2008-12-27,Taylor Swift,Love Story,11,12,5,14
2008-12-27,Jay-Z & T.I. Featuring Kanye West & Lil Wayne,Swagga Like Us,52,42,5,14
2008-12-27,Jason Mraz,I'm Yours,12,11,6,35
2008-10-11,Lil Wayne,A Milli,41,30,6,23
2008-12-27,Ne-Yo,Closer,38,37,7,35
2008-09-06,Plies Featuring Ne-Yo,Bust It Baby Part 2,45,38,7,22
2008-12-27,T-Pain Featuring Lil Wayne,Can't Believe It,18,23,7,20
2008-06-28,Yael Naim,New Soul,99,95,7,19
2008-12-27,Ne-Yo,Miss Independent,14,9,7,17
2008-12-27,Christina Aguilera,Keeps Gettin' Better,59,50,7,11
2008-12-27,Akon,Right Now (Na Na Na),15,13,8,12
2008-08-23,Jonas Brothers,Tonight,74,8,8,2
2008-11-22,Estelle Featuring Kanye West,American Boy,48,40,9,30
2008-11-22,Flo Rida Featuring will.i.am,In The Ayer,46,39,9,21
2008-10-25,The Pussycat Dolls,When I Grow Up,56,50,9,20
2008-09-27,Miley Cyrus,7 Things,94,83,9,15
2008-08-16,Demi Lovato & Joe Jonas,This Is Me,93,69,9,7
2008-11-22,Taylor Swift,Fearless,98,79,9,4
2008-11-08,Metro Station,Shake It,50,47,10,30
2008-12-13,Lil Wayne Featuring T-Pain,Got Money,48,49,10,27
2008-10-18,Jesse McCartney,Leavin',44,34,10,24
2008-08-23,Danity Kane,Damaged,45,40,10,22
2008-05-24,Lil Mama Featuring Chris Brown & T-Pain,Shawty Get Loose,100,70,10,12
2008-12-27,Nickelback,Gotta Be Somebody,17,17,10,11
2008-09-13,Taylor Swift,Change,100,39,10,3
2008-12-27,Leona Lewis,Better In Time,28,26,11,23
2008-10-04,Artists Stand Up To Cancer,Just Stand Up!,70,36,11,4
2008-11-22,Taylor Swift,You're Not Sorry,35,11,11,2
2008-08-23,Jonas Brothers,A Little Bit Longer,11,0,11,1
2008-06-28,Trace Adkins,You're Gonna Miss This,55,55,12,20
2008-11-01,Young Jeezy Featuring Kanye West,Put On,53,51,12,20
2008-11-22,Taylor Swift,You Belong With Me,12,0,12,1
2008-12-27,Taylor Swift,White Horse,51,52,13,5
2008-08-30,Colby O'Donis Featuring Akon,What You Got,49,40,14,25
2008-12-27,The Fray,You Found Me,30,20,15,4
2008-06-14,David Cook,Dream Big,81,15,15,2
2008-10-11,David Banner Featuring Chris Brown,Get Like Me,48,40,16,21
2008-12-27,Lil Wayne Featuring Bobby Valentino & Kidd Kidd,Mrs. Officer,19,18,16,17
2008-05-24,Flo Rida Featuring Timbaland,Elevator,83,43,16,13
2008-08-09,Jonas Brothers,Pushin' Me Away,89,16,16,2
2008-09-06,Chris Brown,Dreamer,41,16,16,2
2008-09-20,3 Doors Down,It's Not My Time,43,43,17,29
2008-11-29,Jordin Sparks,One Step At A Time,46,41,17,21
2008-07-12,Rick Ross Featuring T-Pain,The Boss,64,57,17,20
2008-12-27,David Cook,Light On,48,56,17,10
2008-10-11,"Three 6 Mafia Featuring Project Pat, Young D & Superpower",Lolli Lolli (Pop That Body),65,56,18,20
2008-12-27,Daughtry,What About Now,85,82,18,19
2008-10-18,Sugarland,All I Want To Do,83,79,18,16
2008-08-09,Usher Featuring Beyonce & Lil Wayne,Love In This Club Part II,100,83,18,14
2008-08-30,Carrie Underwood,Last Name,90,82,19,20
2008-05-03,Janet,Feedback,89,82,19,17
2008-07-19,Mariah Carey,Bye Bye,84,69,19,12
2008-05-24,Fall Out Boy Featuring John Mayer,Beat It,96,95,19,7
2008-09-27,Hit Masters,All Summer Long,88,63,19,5
2008-12-27,Akon Featuring Colby O'Donis & Kardinal Offishall,Beautiful,29,19,19,2
2008-12-27,Saving Abel,Addicted,23,24,20,27
2008-08-16,Colbie Caillat,Realize,47,42,20,26
2008-09-20,The-Dream,I Luv Your Girl,49,38,20,20
2008-12-27,Zac Brown Band,Chicken Fried,20,22,20,13
2008-08-02,Jonas Brothers,Play My Music,87,75,20,5
2008-12-27,Secondhand Serenade,Fall For You,44,44,21,27
2008-12-27,The Game Featuring Lil Wayne,My Life,64,55,21,19
2008-12-27,Fall Out Boy,I Don't Care,62,60,21,14
2008-12-27,Rihanna,Rehab,21,25,21,6
2008-12-27,Kanye West Featuring Lil Wayne,See You In My Nightmares,98,69,21,3
2008-06-14,David Cook,I Still Haven't Found What I'm Looking For,85,22,22,2
2008-11-29,Kid Rock,All Summer Long,65,64,23,20
2008-09-27,Shwayze,Corona And Lime,91,82,23,8
2008-08-23,Gavin DeGraw,In Love With A Girl,50,43,24,23
2008-12-27,Jennifer Hudson,Spotlight,47,38,24,21
2009-10-03,Lady Gaga,Poker Face,43,49,1,40
2009-11-07,The Black Eyed Peas,Boom Boom Pow,45,46,1,33
2009-12-26,The Black Eyed Peas,I Gotta Feeling,18,17,1,27
2009-08-08,Flo Rida,Right Round,43,42,1,26
2009-07-11,Kelly Clarkson,My Life Would Suck Without You,44,48,1,24
2009-12-26,Jay Sean Featuring Lil Wayne,Down,10,10,1,24
2009-12-26,Jason Derulo,Whatcha Say,7,6,1,18
2009-05-23,"Eminem, Dr. Dre & 50 Cent",Crack A Bottle,86,76,1,17
2009-12-26,Owl City,Fireflies,5,5,1,17
2009-12-26,Jay-Z + Alicia Keys,Empire State Of Mind,1,1,1,14
2009-12-26,Britney Spears,3,9,9,1,10
2009-11-07,Pitbull,I Know You Want Me (Calle Ocho),43,45,2,35
2009-08-01,Jamie Foxx Featuring T-Pain,Blame It,45,34,2,27
2009-10-31,Drake,Best I Ever Had,41,37,2,24
2009-12-26,"Jay-Z, Rihanna & Kanye West",Run This Town,32,27,2,20
2009-12-26,Miley Cyrus,Party In The U.S.A.,17,14,2,18
2009-12-26,Ke$ha,TiK ToK,2,3,2,10
2009-12-26,Lady Gaga,Bad Romance,3,2,2,7
2009-11-07,Keri Hilson Featuring Kanye West & Ne-Yo,Knock You Down,47,39,3,31
2009-07-11,Soulja Boy Tell 'em Featuring Sammie,Kiss Me Thru The Phone,50,47,3,27
2009-08-01,Kid Cudi,Day 'N' Nite,43,42,3,27
2009-09-26,Miley Cyrus,The Climb,45,42,4,28
2009-09-05,Jeremih,Birthday Sex,39,28,4,20
2009-12-26,Iyaz,Replay,4,4,4,17
2009-10-24,Glee Cast,Don't Stop Believin',95,76,4,6
2009-09-05,Beyonce,Halo,44,37,5,31
2009-09-26,Lady Gaga,LoveGame,42,32,5,22
2009-10-10,Sean Kingston,Fire Burning,38,42,5,21
2009-08-01,Flo Rida Featuring Wynter,Sugar,90,80,5,18
2009-12-26,Lady Antebellum,Need You Now,19,16,5,18
2009-10-17,Linkin Park,New Divide,63,58,6,20
2009-12-26,David Guetta Featuring Akon,Sexy Chick,6,7,6,19
2009-12-26,Lady Gaga,Paparazzi,11,11,6,16
2009-11-28,Cobra Starship Featuring Leighton Meester,Good Girls Go Bad,47,43,7,25
2009-12-12,Mariah Carey,Obsessed,50,38,7,21
2009-12-26,The Black Eyed Peas,Meet Me Halfway,8,8,7,13
2009-12-05,Pitbull,Hotel Room Service,47,43,8,23
2009-12-26,"Drake Featuring Kanye West, Lil Wayne & Eminem",Forever,14,15,8,13
2009-10-17,Katy Perry,Waking Up In Vegas,47,40,9,23
2009-06-27,Carrie Underwood Featuring Randy Travis,I Told You So,100,87,9,18
2009-07-04,Eminem,We Made You,85,56,9,10
2009-12-26,Rihanna,Russian Roulette,44,30,9,8
2009-10-24,Jordin Sparks,Battlefield,44,35,10,22
2009-12-26,Beyonce,Sweet Dreams,12,12,10,21
2009-10-03,Young Money,Every Girl,79,64,10,20
2009-06-13,Ciara Featuring Justin Timberlake,Love Sex Magic,98,89,10,12
2009-08-22,Hannah Montana,He Could Be The One,96,71,10,5
2009-11-28,Taylor Swift,Jump Then Fall,91,41,10,3
2009-12-12,Shakira,She Wolf,41,65,11,20
2009-06-27,Rascal Flatts,Here Comes Goodbye,91,86,11,16
2009-12-26,Carrie Underwood,Cowboy Casanova,30,28,11,13
2009-06-20,Kris Allen,No Boundaries,78,23,11,3
2009-12-26,Colbie Caillat,Fallin' For You,39,33,12,24
2009-06-20,Asher Roth,I Love College,90,90,12,17
2009-12-26,Kelly Clarkson,Already Gone,15,13,13,20
2009-12-26,Ludacris,How Low,13,0,13,1
2009-11-21,Fabolous Featuring The-Dream,Throw It In The Bag,44,41,14,23
2009-12-05,Mario Featuring Gucci Mane & Sean Garrett,Break Up,46,41,14,23
2009-10-31,Daughtry,No Surprise,49,46,15,24
2009-05-30,Keri Hilson Featuring Lil Wayne,Turnin Me On,44,36,15,22
2009-08-22,Kristinia DeBarge,Goodbye,79,59,15,16
2009-05-30,A R Rahman & The Pussycat Dolls Featuring Nicole Scherzinger,Jai Ho! (You Are My Destiny),98,88,15,13
2009-04-25,Lil Wayne Featuring Shanell AKA SNL,Prom Queen,94,91,15,11
2009-09-05,Demi Lovato,Here We Go Again,89,87,15,9
2009-08-08,Keith Urban,Kiss A Girl,71,77,16,20
2009-09-12,Kenny Chesney,Out Last Night,92,83,16,20
2009-12-26,Justin Bieber,One Less Lonely Girl,73,74,16,9
2009-12-26,Jay Sean Featuring Sean Paul & Lil Jon,Do You Remember,16,19,16,6
2009-06-20,Kris Allen,Heartless,84,33,16,3
2009-10-24,P!nk,Please Don't Leave Me,50,48,17,26
2009-11-28,Drake Featuring Trey Songz & Lil Wayne,Successful,85,75,17,18
2009-05-30,Taylor Swift,Crazier,90,66,17,8
2009-12-19,John Mayer,Who Says,91,79,17,8
2009-08-08,Eminem,Beautiful,94,98,17,6
2009-11-07,Jason Aldean,Big Green Tractor,49,44,18,20
2009-12-19,Michael Franti & Spearhead Featuring Cherine Anderson,Say Hey (I Love You),60,55,18,20
2009-06-20,Miley Cyrus,Hoedown Throwdown,96,88,18,13
2009-05-16,Beyonce,Diva,99,89,19,20
2009-08-01,Soulja Boy Tell'em,Turn My Swag On,69,64,19,20
2009-11-14,Flo Rida Featuring Ne-Yo,Be On You,85,59,19,16
2009-12-26,Rihanna Featuring Jeezy,Hard,21,20,19,4
2009-06-20,Adam Lambert,Mad World,100,44,19,3
2009-11-21,Taylor Swift,Untouchable,69,19,19,2
2009-12-26,Justin Bieber,One Time,41,34,20,21
2009-08-29,Kelly Clarkson,I Do Not Hook Up,94,82,20,18
2009-12-26,Chris Brown Featuring Lil Wayne & Swizz Beatz,I Can Transform Ya,24,22,20,10
2009-09-26,Disney's Friends For Change,Send It On,83,63,20,5
2009-12-26,Young Money Featuring Lloyd,BedRock,20,24,20,3
2009-06-06,Carrie Underwood,Home Sweet Home,79,0,21,3
2009-05-23,The-Dream,Rockin' That Thang,46,41,22,20
2009-11-21,Green Day,21 Guns,60,58,22,20
2009-11-28,Boys Like Girls,Love Drunk,45,37,22,20
2009-10-17,Rob Thomas,Her Diamonds,61,56,23,20
2009-11-21,Taylor Swift,The Other Side Of The Door,94,23,23,2
2009-11-14,New Boyz,You're A Jerk,100,94,24,20
2009-08-22,JAY-Z,D.O.A. (Death Of Auto-Tune),97,86,24,7
2009-06-13,David Cook,Permanent,72,24,24,2
2009-12-19,Zac Brown Band,Toes,55,43,25,20
2009-12-26,Cascada,Evacuate The Dancefloor,25,25,25,18
2009-05-30,Eminem Featuring Dr. Dre,Old Time's Sake,93,25,25,2
2010-11-06,Usher Featuring will.i.am,OMG,43,44,1,30
2010-09-25,Taio Cruz Featuring Ludacris,Break Your Heart,48,42,1,29
2010-08-21,B.o.B Featuring Bruno Mars,Nothin' On You,49,41,1,28
2010-11-27,Katy Perry Featuring Snoop Dogg,California Gurls,50,44,1,27
2010-11-06,Eminem,Not Afraid,40,30,1,25
2010-12-25,Eminem Featuring Rihanna,Love The Way You Lie,40,37,1,25
2010-07-24,Rihanna,Rude Boy,36,33,1,22
2010-12-25,Bruno Mars,Just The Way You Are,7,7,1,21
2010-12-25,Katy Perry,Teenage Dream,20,15,1,21
2010-12-25,Far*East Movement Featuring Cataracs & Dev,Like A G6,12,11,1,18
2010-12-25,Rihanna,Only Girl (In The World),6,6,1,14
2010-12-25,P!nk,Raise Your Glass,4,2,1,10
2010-12-25,Katy Perry,Firework,1,1,1,8
2010-12-25,Rihanna Featuring Drake,What's My Name?,2,3,1,8
2010-12-25,Ke$ha,We R Who We R,5,8,1,7
2010-11-20,B.o.B Featuring Hayley Williams,Airplanes,47,39,2,30
2010-12-25,Taio Cruz,Dynamite,14,13,2,28
2010-06-05,Taylor Swift,Today Was A Fairytale,97,96,2,18
2010-03-27,Artists For Haiti,We Are The World 25: For Haiti,96,66,2,5
2010-12-25,Taylor Swift,Mine,50,47,3,19
2010-12-25,Nelly,Just A Dream,9,9,3,17
2010-12-25,Bruno Mars,Grenade,3,5,3,11
2010-12-25,Enrique Iglesias Featuring Pitbull,I Like It,31,26,4,31
2010-09-04,Ke$ha,Your Love Is My Drug,46,36,4,28
2010-10-16,Travie McCoy Featuring Bruno Mars,Billionaire,41,26,4,27
2010-12-25,Usher Featuring Pitbull,DJ Got Us Fallin' In Love,13,12,4,22
2010-12-25,The Black Eyed Peas,The Time (Dirty Bit),8,4,4,5
2010-09-18,Lady Gaga,Alejandro,46,44,5,23
2010-10-09,Drake,Find Your Love,47,34,5,21
2010-06-19,Justin Bieber Featuring Ludacris,Baby,52,50,5,20
2010-11-27,Mike Posner,Cooler Than Me,48,38,6,29
2010-12-25,Trey Songz Featuring Nicki Minaj,Bottoms Up,10,10,6,18
2010-12-25,Lil Wayne Featuring Drake,Right Above It,29,32,6,17
2010-12-25,Taylor Swift,Back To December,34,43,6,7
2010-06-05,Ke$ha Featuring 3OH!3,Blah Blah Blah,92,86,7,20
2010-09-18,La Roux,Bulletproof,45,45,8,27
2010-12-11,Ke$ha,Take It Off,57,55,8,20
2010-08-07,Miley Cyrus,Can't Be Tamed,88,65,8,10
2010-11-06,Taylor Swift,Speak Now,86,45,8,3
2010-12-11,Glee Cast,Teenage Dream,80,36,8,3
2010-10-23,Jason Derulo,Ridin' Solo,49,36,9,28
2010-12-25,Flo Rida Featuring David Guetta,Club Can't Handle Me,30,23,9,24
2010-09-11,The Black Eyed Peas,Rock That Body,95,91,9,18
2010-09-18,3OH!3 Featuring Ke$ha,My First Kiss,93,87,9,18
2010-12-25,CeeLo Green,F**k You! (Forget You),23,17,9,16
2010-07-24,Adam Lambert,Whataya Want From Me,49,45,10,30
2010-11-06,B.o.B Featuring Rivers Cuomo,Magic,45,39,10,20
2010-07-24,Ludacris Featuring Nicki Minaj,My Chick Bad,65,62,11,20
2010-12-25,Wiz Khalifa,Black And Yellow,11,14,11,10
2010-12-25,WILLOW,Whip My Hair,27,27,11,8
2010-12-25,Glee Cast Featuring Gwyneth Paltrow,Forget You,92,60,11,4
2010-11-06,Taylor Swift,Mean,11,0,11,1
2010-12-25,Kanye West Featuring Pusha T,Runaway,73,52,12,10
2010-12-25,Neon Trees,Animal,21,16,13,28
2010-09-18,Shontelle,Impossible,53,51,13,20
2010-02-20,Justin Timberlake & Matt Morris Featuring Charlie Sexton,Hallelujah,86,13,13,3
2010-12-25,Chris Brown Featuring Tyga & Kevin McCall,Deuces,36,34,14,24
2010-08-07,Drake,Over,62,58,14,20
2010-10-30,Nicki Minaj,Your Love,81,71,14,20
2010-11-20,Maroon 5,Misery,55,50,14,20
2010-10-30,Drake Featuring Lil Wayne,Miss Me,69,62,15,20
2010-08-07,Sean Kingston & Justin Bieber,Eenie Meenie,100,99,15,18
2010-10-02,Justin Bieber Featuring Usher,Somebody To Love,90,0,15,18
2010-12-25,Enrique Iglesias Featuring Ludacris & DJ Frank E,Tonight (I'm Lovin' You),15,20,15,3
2010-12-25,Waka Flocka Flame Featuring Roscoe Dash & Wale,No Hands,16,18,16,14
2010-05-22,Miley Cyrus,When I Look At You,94,91,16,13
2010-12-25,Mike Posner,Please Don't Go,17,19,16,12
2010-02-13,"Jay-Z, Bono, The Edge & Rihanna",Stranded (Haiti Mon Amour),85,16,16,2
2010-05-29,Glee Cast Featuring Jonathan Groff,Total Eclipse Of The Heart,72,16,16,2
2010-10-16,Glee Cast,Toxic,16,0,16,1
2010-12-25,Sugarland,Stuck Like Glue,43,42,17,20
2010-10-30,Lil Wayne Featuring Drake,Gonorrhea,96,64,17,3
2010-11-20,Taylor Swift,Sparks Fly,78,17,17,2
2010-05-29,Lil Wayne Featuring Eminem,Drop The World,75,78,18,20
2010-10-02,P!nk,Glitter In The Air,93,86,18,18
2010-12-11,Kenny Chesney,The Boys of Fall,98,85,18,18
2010-12-25,"Kanye West Featuring Jay-Z, Rick Ross, Bon Iver & Nicki Minaj",Monster,93,98,18,7
2010-12-18,Glee Cast Featuring Gwyneth Paltrow,Singing In The Rain / Umbrella,99,56,18,3
2010-12-25,T.I. Featuring Eminem,That's All She Wrote,18,0,18,1
2010-12-25,The Band Perry,If I Die Young,28,30,19,23
2010-12-25,Edward Maya & Vika Jigulina,Stereo Love,19,24,19,10
2010-06-19,Jack Johnson,You And Your Heart,65,99,20,4
2010-06-26,Glee Cast,Poker Face,94,70,20,4
2010-12-25,OneRepublic,Secrets,25,28,21,25
2010-07-03,"Kevin Rudolf Featuring Birdman, Jay Sean, & Lil Wayne",I Made It (Cash Money Heroes),36,35,21,20
2010-09-04,Alicia Keys,Un-Thinkable (I'm Ready),51,43,21,20
2010-12-11,Usher Featuring Jay-Z,Hot Tottie,79,59,21,16
2010-12-25,Florence + The Machine,Dog Days Are Over,48,21,21,13
2010-03-27,Justin Bieber,Never Let You Go,94,21,21,2
2010-10-16,Glee Cast,Empire State Of Mind,94,21,21,2
2010-10-30,Kanye West,POWER,98,97,22,16
2010-12-25,Chris Brown,Yeah 3X,22,33,22,7
2010-10-09,Kid Cudi Featuring Kanye West,Erase Me,97,78,22,5
2010-12-18,Glee Cast,Dog Days Are Over,22,0,22,1
2010-06-05,Timbaland Featuring Drake,Say Something,78,74,23,20
2010-12-25,Eminem Featuring Lil Wayne,No Love,38,39,23,15
2010-06-26,Christina Aguilera,Not Myself Tonight,73,0,23,8
2010-06-12,Glee Cast,Jessie's Girl,97,64,23,3
2010-10-09,Glee Cast,Telephone,23,0,23,1
2010-08-14,"DJ Khaled Featuring T-Pain, Ludacris, Snoop Dogg & Rick Ross",All I Do Is Win,44,30,24,24
2011-12-31,LMFAO Featuring Lauren Bennett & GoonRock,Party Rock Anthem,15,13,1,39
2011-12-31,"Pitbull Featuring Ne-Yo, Afrojack & Nayer",Give Me Everything,27,26,1,38
2011-12-31,Maroon 5 Featuring Christina Aguilera,Moves Like Jagger,9,8,1,26
2011-12-31,Adele,Someone Like You,7,7,1,24
2011-07-09,Lady Gaga,Born This Way,57,56,1,20
2011-05-21,Britney Spears,Hold It Against Me,100,88,1,17
2011-12-31,Rihanna Featuring Calvin Harris,We Found Love,1,1,1,13
2011-08-06,P!nk,F**kin' Perfect,49,41,2,30
2011-12-31,LMFAO,Sexy And I Know It,2,2,2,16
2011-12-31,Foster The People,Pumped Up Kicks,19,18,3,34
2011-12-31,Nicki Minaj,Super Bass,34,33,3,34
2011-10-01,The Black Eyed Peas,Just Can't Get Enough,49,47,3,31
2011-09-24,Jennifer Lopez Featuring Pitbull,On The Floor,49,48,3,29
2011-08-27,Britney Spears Featuring Nicki Minaj & Ke$ha,Till The World Ends,48,40,3,24
2011-11-05,Lady Gaga,The Edge Of Glory,50,44,3,24
2011-12-31,Lil Wayne Featuring Drake,She Will,35,36,3,18
2011-12-31,Bruno Mars,It Will Rain,3,3,3,12
2011-12-31,Gym Class Heroes Featuring Adam Levine,Stereo Hearts,11,11,4,27
2011-11-26,Bad Meets Evil Featuring Bruno Mars,Lighters,47,32,4,22
2011-07-02,Dr. Dre Featuring Eminem & Skylar Grey,I Need A Doctor,80,71,4,20
2011-12-31,David Guetta Featuring Usher,Without You,8,9,4,16
2011-12-31,Flo Rida,Good Feeling,4,5,4,12
2011-12-31,Katy Perry,The One That Got Away,5,4,4,10
2011-11-19,Lil Wayne,How To Love,36,32,5,24
2011-08-20,Chris Brown Featuring Lil Wayne & Busta Rhymes,Look At Me Now,48,41,6,27
2011-12-31,Lady Gaga,You And I,62,59,6,20
2011-12-31,Jay Z Kanye West,Ni**as in Paris,6,6,6,19
2011-10-22,Wiz Khalifa,No Sleep,100,79,6,15
2011-04-16,Glee Cast,Loser Like Me,79,53,6,3
2011-12-31,Lady Antebellum,Just A Kiss,31,28,7,33
2011-11-19,Hot Chelle Rae,Tonight Tonight,43,40,7,30
2011-10-22,Jason Aldean,Dirt Road Anthem,49,49,7,27
2011-12-31,Cobra Starship Featuring Sabi,You Make Me Feel...,20,19,7,23
2011-11-05,Britney Spears,I Wanna Go,43,37,7,20
2011-12-10,Rihanna,Cheers (Drink To That),86,78,7,18
2011-12-31,B.o.B Featuring Lil Wayne,Strange Clouds,55,60,7,12
2011-05-21,Lil Wayne Featuring Cory Gunz,6 Foot 7 Foot,44,35,9,21
2011-12-31,Drake Featuring Nicki Minaj,Make Me Proud,24,27,9,10
2011-12-31,Drake Featuring Rihanna,Take Care,58,61,9,5
2011-11-05,"DJ Khaled Featuring Drake, Rick Ross & Lil Wayne",I'm On One,45,41,10,23
2011-11-05,Demi Lovato,Skyscraper,90,77,10,15
2011-12-31,Kelly Clarkson,Mr. Know It All,21,20,10,15
2011-12-31,T-Pain Featuring Wiz Khalifa & Lily Allen,5 O'Clock,10,10,10,12
2011-12-31,Snoop Dogg & Wiz Khalifa Featuring Bruno Mars,"Young, Wild & Free",18,22,10,10
2011-06-25,Lady Gaga,Judas,92,78,10,8
2011-12-03,Taylor Swift,If This Was A Movie,53,10,10,2
2011-06-11,Avril Lavigne,What The Hell,75,64,11,20
2011-12-31,Dev,In The Dark,40,32,11,20
2011-09-24,Scotty McCreery,I Love You This Big,94,83,11,16
2011-12-31,Justin Bieber,Mistletoe,32,34,11,8
2011-12-17,Glee Cast,Rumour Has It / Someone Like You,85,62,11,3
2011-07-16,Tinie Tempah Featuring Eric Turner,Written In The Stars,59,48,12,20
2011-12-17,Jay Z Kanye West Featuring Otis Redding,Otis,98,97,12,20
2011-12-31,Big Sean Featuring Nicki Minaj,Dance (A$$),12,14,12,11
2011-12-31,Glee Cast,We Are Young,59,12,12,2
2011-06-04,Lady Gaga,Hair,12,0,12,1
2011-06-04,Nicki Minaj Featuring Drake,Moment 4 Life,47,42,13,23
2011-07-23,Wiz Khalifa,Roll Up,43,35,13,22
2011-09-03,Blake Shelton,Honey Bee,48,38,13,20
2011-12-31,Drake,Headlines,16,16,13,19
2011-12-31,Adele,Set Fire To The Rain,13,21,13,16
2011-12-31,Taylor Swift,Ours,47,65,13,6
2011-10-01,David Guetta Featuring Flo Rida & Nicki Minaj,Where Them Girls At,76,76,14,20
2011-10-15,Coldplay,Every Teardrop Is A Waterfall,92,71,14,18
2011-12-31,J. Cole,Work Out,14,15,14,16
2011-09-10,Jason Derulo,Don't Wanna Go Home,87,74,14,15
2011-12-31,Rihanna,You Da One,25,23,14,6
2011-12-31,Coldplay,Paradise,39,42,15,14
2011-10-29,Beyonce,Best Thing I Never Had,67,65,16,20
2011-10-01,Lil Wayne Featuring Bruno Mars,Mirror,73,44,16,3
2011-04-09,Glee Cast,Get It Right,73,16,16,2
2011-10-15,Kelly Rowland Featuring Lil Wayne,Motivation,44,34,17,25
2011-11-05,Brad Paisley Duet With Carrie Underwood,Remind Me,69,63,17,20
2011-12-31,Jason Derulo,It Girl,54,52,17,19
2011-12-31,Toby Keith,Red Solo Cup,17,17,17,8
2011-07-23,Javier Colon,Stitch By Stitch,96,17,17,2
2011-10-08,Zac Brown Band Featuring Jimmy Buffett,Knee Deep,62,54,18,20
